id_orden,fecha,id_producto,cantidad,precio
17396,2024-05-23,322,18,67.47677
17396,2024-05-23,337,7,42.31484
17397,2025-01-02,149,13,27.36625
17397,2025-01-02,40,9,88.33586
17398,2024-12-24,394,11,26.80729
17399,2024-10-12,65,6,92.29131
17399,2024-10-12,15,9,38.24365
17400,2024-10-31,135,9,80.63615
17401,2025-01-27,469,2,50.07455
17402,2024-11-21,76,15,53.81755
17403,2024-08-14,464,20,71.3394
17403,2024-08-14,455,8,50.53692
17404,2025-04-25,128,13,76.33692
17405,2024-11-20,189,6,88.06102
17405,2024-11-20,256,4,54.27105
17406,2024-06-06,401,9,10.16514
17407,2024-10-23,142,13,36.89469
17408,2024-11-01,463,11,92.5993
17409,2025-03-26,12,11,17.43064
17409,2025-03-26,371,10,72.77139
17410,2024-09-19,489,13,43.25146
17411,2025-03-14,373,3,82.72755
17412,2025-01-29,430,8,30.30479
17413,2024-06-29,460,2,86.41679
17414,2025-03-27,287,11,34.7345
17415,2024-10-05,59,6,15.85418
17416,2024-04-30,113,16,43.24568
17417,2025-04-22,148,4,69.18228
17418,2024-12-14,73,12,76.28862
17418,2024-12-14,285,3,83.40952
17419,2024-06-20,227,6,14.68095
17420,2024-10-19,399,6,78.1379
17421,2024-08-26,242,18,99.13404
17421,2024-08-26,304,3,43.51577
17422,2024-06-29,338,2,95.69433
17423,2025-01-01,294,3,93.57271
17424,2025-03-20,199,9,94.86046
17425,2024-07-27,79,8,20.60371
17425,2024-07-27,321,9,97.06427
17426,2024-10-29,382,12,69.66655
17427,2024-09-19,63,14,41.87781
17428,2024-07-17,232,15,21.02116
17429,2024-11-20,367,11,58.29368
17430,2024-08-12,102,1,13.43254
17431,2024-10-29,369,3,83.60096
17432,2025-03-16,80,3,95.51045
17433,2024-06-05,85,2,92.97068
17434,2024-10-15,460,9,15.48559
17435,2024-05-31,271,4,29.42948
17435,2024-05-31,380,9,55.42849
17436,2025-01-01,390,12,25.39268
17437,2025-02-06,121,10,93.10848
17438,2024-05-31,231,20,79.52062
17439,2025-02-26,104,19,37.63
17440,2024-12-29,373,1,73.94191
17440,2024-12-29,470,10,24.86807
17441,2025-02-21,190,11,58.20225
17442,2024-10-25,277,6,25.94773
17443,2024-11-11,403,8,48.50731
17444,2025-04-26,185,17,19.07966
17445,2024-06-18,69,3,50.04505
17445,2024-06-18,443,9,37.78947
17446,2024-06-12,61,13,31.91044
17447,2025-04-06,481,8,53.63946
17448,2025-03-17,315,3,69.26772
17449,2024-12-02,442,4,47.83391
17450,2025-03-24,487,2,57.24475
17451,2025-02-23,303,15,76.23152
17452,2025-01-17,50,10,13.47924
17453,2024-11-02,391,16,48.13211
17454,2025-04-10,398,8,11.29655
17455,2024-12-24,323,8,52.16287
17456,2024-09-26,60,15,44.36882
17457,2025-01-03,151,2,28.13103
17458,2025-02-17,25,4,89.80527
17459,2024-11-06,479,9,39.70906
17460,2024-06-13,374,17,86.57588
17461,2024-05-29,410,14,97.11098
17461,2024-05-29,133,3,88.47704
17462,2024-07-25,167,18,85.64069
17463,2024-05-25,453,17,79.37113
17464,2024-11-28,137,12,54.7748
17465,2024-11-26,108,7,56.99188
17466,2024-10-01,97,7,78.693
17467,2024-09-02,453,17,22.58412
17468,2025-02-26,492,20,50.48538
17469,2025-04-16,293,3,78.13079
17470,2025-04-06,190,10,71.90933
17471,2024-12-06,460,2,52.18486
17472,2024-11-09,197,16,73.6138
17473,2024-06-12,309,9,83.32296
17473,2024-06-12,388,10,12.0863
17474,2024-12-05,315,10,49.72813
17474,2024-12-05,134,5,74.76886
17475,2024-05-31,431,19,10.89181
17475,2024-05-31,136,5,96.11388
17476,2024-06-18,368,13,93.58508
17477,2024-12-08,188,5,85.82592
17478,2024-08-23,127,15,76.32503
17479,2025-04-07,269,10,72.3136
17479,2025-04-07,472,3,25.0634
17480,2024-08-02,141,6,59.81589
17481,2024-11-09,466,16,71.93104
17482,2024-10-03,117,7,25.14971
17483,2024-11-01,131,13,34.18217
17484,2025-02-28,326,14,59.61772
17485,2025-02-04,333,3,80.31569
17485,2025-02-04,126,7,94.83564
17486,2024-07-06,333,14,88.27841
17487,2024-12-17,157,18,66.47627
17488,2025-03-12,493,5,68.61094
17489,2024-09-17,350,17,35.29614
17489,2024-09-17,247,7,53.05618
17490,2024-06-16,112,19,59.32711
17491,2025-04-12,499,11,88.18718
17492,2024-05-13,421,4,45.49751
17492,2024-05-13,137,9,72.95258
17493,2024-12-14,246,17,82.45758
17494,2024-09-27,375,11,60.12657
17495,2025-03-31,170,9,46.67434
17496,2024-11-30,134,20,15.44485
17497,2025-01-12,145,6,55.32506
17498,2024-09-26,177,13,68.67856
17499,2024-08-21,300,18,77.45592
17500,2025-01-04,422,2,36.08184
17501,2025-04-11,301,2,80.33393
17502,2025-02-11,410,7,16.49552
17503,2024-10-17,449,14,12.4382
17504,2024-08-10,14,4,39.57093
17505,2025-01-18,476,19,68.10228
17506,2025-03-19,216,17,55.49262
17506,2025-03-19,175,7,65.24955
17507,2024-10-19,269,13,91.16528
17507,2024-10-19,2,8,97.56123
17508,2024-11-07,219,1,17.55106
17509,2024-08-09,498,2,44.25411
17510,2025-04-27,212,2,10.92203
17510,2025-04-27,422,6,13.39188
17511,2024-11-07,27,20,23.35904
17511,2024-11-07,181,6,15.72037
17512,2025-04-20,238,16,55.609
17512,2025-04-20,400,6,17.34574
17513,2024-06-02,330,11,63.47701
17513,2024-06-02,199,6,22.96274
17514,2025-04-12,447,11,81.95184
17515,2024-12-19,192,10,68.37214
17516,2024-12-26,126,8,53.07309
17517,2024-05-01,196,17,59.08923
17517,2024-05-01,423,4,33.83771
17518,2024-05-11,451,6,49.42102
17519,2024-07-02,4,12,33.30098
17520,2024-11-04,168,9,75.12137
17521,2025-03-12,364,10,75.24695
17521,2025-03-12,31,4,27.20771
17522,2024-09-06,88,12,86.62456
17522,2024-09-06,61,4,15.6935
17523,2024-10-08,385,19,28.3719
17523,2024-10-08,392,2,65.24179
17524,2025-01-14,123,18,65.36297
17525,2024-06-05,194,20,25.65212
17525,2024-06-05,491,7,90.91299
17526,2024-07-01,359,17,46.18243
17526,2024-07-01,84,2,39.9984
17527,2024-10-09,183,10,72.27408
17528,2024-10-16,488,15,78.49018
17529,2025-03-23,298,18,33.01131
17530,2024-08-08,135,19,75.27607
17530,2024-08-08,420,4,45.33537
17531,2024-05-13,383,12,88.88827
17531,2024-05-13,274,2,63.96406
17532,2024-11-16,122,10,81.31241
17532,2024-11-16,264,2,44.22574
17533,2024-08-20,136,13,40.19908
17533,2024-08-20,190,4,93.03343
17534,2024-11-16,340,18,52.46662
17535,2024-10-02,171,12,90.14198
17535,2024-10-02,288,9,22.12529
17536,2025-03-02,441,14,59.89076
17537,2024-11-19,174,1,46.26379
17538,2024-11-01,344,3,29.45038
17539,2024-05-10,103,12,96.86981
17540,2025-03-22,9,19,24.65116
17541,2024-07-27,203,18,97.4454
17542,2024-10-18,77,20,19.79487
17543,2025-02-25,53,18,74.78831
17544,2024-08-19,327,4,46.00258
17544,2024-08-19,170,4,73.98332
17545,2024-12-12,121,8,88.98061
17546,2025-03-24,238,3,68.8448
17547,2025-01-06,494,19,42.39708
17548,2024-05-24,317,9,74.49975
17549,2024-07-24,157,5,48.64504
17550,2024-09-16,18,15,21.15995
17551,2024-09-26,168,10,78.87089
17551,2024-09-26,37,2,13.39886
17552,2024-07-07,96,1,48.28824
17553,2024-06-21,125,18,61.549
17553,2024-06-21,236,3,28.4747
17554,2024-12-16,458,4,64.07809
17554,2024-12-16,311,3,88.04123
17555,2024-12-02,212,17,63.31864
17556,2024-07-11,423,8,17.9573
17557,2024-07-06,179,5,74.03799
17557,2024-07-06,259,7,83.49836
17558,2024-06-20,308,20,26.48081
17559,2024-09-09,52,11,10.03438
17560,2024-08-24,219,16,97.63682
17561,2025-01-15,372,3,72.95881
17562,2024-09-18,273,19,95.03995
17563,2025-02-12,90,13,67.60076
17564,2025-02-05,297,10,94.52393
17565,2024-09-25,281,6,81.22945
17566,2024-08-30,211,12,64.10858
17567,2025-04-03,262,19,57.69977
17568,2025-03-05,344,9,14.77981
17569,2024-07-22,83,5,88.29147
17569,2024-07-22,120,4,23.78758
17570,2024-11-29,297,2,94.46052
17571,2025-02-24,436,6,53.64005
17572,2024-08-28,361,6,50.49885
17572,2024-08-28,70,10,49.07157
17573,2024-06-02,11,19,37.77401
17573,2024-06-02,222,7,73.15717
17574,2025-03-16,435,19,86.28059
17575,2024-10-27,138,10,74.7968
17576,2024-10-11,492,14,32.39904
17577,2024-07-26,440,1,32.66958
17578,2025-04-19,64,18,65.26489
17579,2024-11-12,102,16,54.61509
17580,2025-01-16,127,16,23.69524
17581,2024-07-11,4,6,38.28392
17582,2024-08-07,272,15,93.14153
17583,2024-10-01,473,4,28.91147
17584,2024-08-05,456,3,84.01255
17585,2024-10-08,69,8,38.91238
17586,2024-09-29,85,11,79.80593
17587,2024-07-07,176,1,82.87299
17588,2024-09-23,408,19,60.87747
17589,2025-01-17,331,14,51.18577
17590,2025-02-12,135,17,25.08543
17591,2024-09-16,420,12,46.16522
17591,2024-09-16,158,3,26.19392
17592,2024-10-01,198,6,35.58943
17593,2025-02-20,348,19,57.79491
17594,2025-01-15,332,4,41.86449
17595,2024-09-16,237,11,50.61118
17596,2024-12-23,152,2,72.9473
17596,2024-12-23,415,8,95.82933
17597,2024-12-21,7,17,79.17898
17598,2024-10-29,398,14,74.28378
17599,2025-04-23,330,19,67.77616
17600,2024-06-16,16,16,80.92866
17601,2024-05-29,273,18,24.40479
17602,2024-11-13,256,19,72.84441
17602,2024-11-13,49,4,22.55479
17603,2024-09-12,498,14,33.17005
17604,2024-05-05,283,20,56.57165
17605,2025-03-18,340,16,95.05183
17606,2025-04-11,441,8,95.2639
17607,2025-04-17,91,14,37.08967
17608,2024-11-03,234,20,93.82419
17608,2024-11-03,233,7,76.42931
17609,2025-04-04,128,12,66.34478
17609,2025-04-04,434,3,17.57703
17610,2024-09-12,105,7,65.19264
17611,2024-12-21,11,20,37.63565
17612,2024-12-23,446,12,55.08844
17612,2024-12-23,122,4,81.35315
17613,2024-09-20,191,2,53.27399
17614,2024-06-19,314,4,42.77885
17614,2024-06-19,98,9,10.44754
17615,2024-06-16,127,17,45.04628
17616,2024-08-03,451,19,30.86712
17617,2025-03-04,128,9,94.90341
17618,2024-07-12,491,5,55.07883
17619,2025-02-05,272,9,29.91668
17620,2024-07-02,78,1,68.0
17621,2025-03-01,460,6,40.70881
17621,2025-03-01,242,9,11.24521
17622,2025-01-10,113,19,45.75626
17622,2025-01-10,182,7,15.10918
17623,2024-09-12,120,1,11.6766
17623,2024-09-12,440,10,64.76879
17624,2025-03-15,177,19,39.14779
17625,2024-09-01,339,19,35.08585
17626,2024-05-29,30,2,65.19568
17626,2024-05-29,147,6,19.09218
17627,2025-01-16,193,16,40.93717
17628,2024-11-14,349,9,80.86787
17629,2024-07-03,116,16,43.34912
17630,2025-01-02,417,14,69.54301
17630,2025-01-02,499,2,50.24527
17631,2025-01-04,231,1,49.89911
17632,2025-01-13,1,1,44.51539
17632,2025-01-13,215,9,54.68472
17633,2025-04-13,217,4,52.08745
17634,2024-09-15,129,15,72.82627
17635,2024-06-14,186,1,39.59829
17636,2025-01-02,278,20,97.44084
17637,2024-05-31,182,8,14.46256
17637,2024-05-31,235,4,67.46443
17638,2024-08-27,178,5,97.87336
17639,2025-04-23,490,18,12.40621
17640,2024-07-21,282,2,22.74875
17641,2024-08-05,367,4,99.50656
17642,2024-06-18,267,12,21.35671
17642,2024-06-18,365,4,51.08637
17643,2024-06-13,473,18,73.9289
17644,2024-05-09,419,5,27.26083
17645,2025-03-11,266,15,20.73569
17645,2025-03-11,101,4,73.90182
17646,2024-05-11,261,13,79.6975
17647,2025-02-07,296,5,43.36527
17648,2024-07-20,65,16,75.90551
17649,2025-02-16,174,9,99.8898
17649,2025-02-16,85,4,12.6111
17650,2025-04-12,243,8,99.78703
17650,2025-04-12,276,8,85.54281
17651,2024-08-21,25,16,16.8488
17651,2024-08-21,442,7,65.45462
17652,2024-11-01,268,3,42.12903
17652,2024-11-01,363,3,10.2514
17653,2025-03-28,416,1,72.78458
17654,2024-10-24,495,15,69.54603
17654,2024-10-24,154,6,67.2353
17655,2024-10-19,161,13,47.32707
17655,2024-10-19,106,9,16.75447
17656,2024-06-08,300,20,51.104
17657,2025-01-15,153,3,66.98081
17657,2025-01-15,224,4,29.31789
17658,2025-02-11,312,15,24.68971
17659,2025-03-21,463,4,52.50663
17659,2025-03-21,443,2,50.83564
17660,2024-05-18,95,18,60.93285
17661,2024-08-04,76,13,85.18831
17662,2024-10-22,375,18,66.84923
17663,2024-12-25,248,17,33.90448
17664,2024-09-10,434,13,16.10599
17665,2024-10-28,278,18,23.94682
17666,2024-12-14,127,11,67.46497
17667,2024-10-17,1,14,47.27324
17668,2024-05-01,440,10,33.2314
17669,2025-04-12,385,14,75.81361
17669,2025-04-12,317,6,20.61674
17670,2024-10-01,469,5,65.49755
17671,2024-07-28,128,17,65.78147
17672,2025-03-31,467,6,48.0157
17672,2025-03-31,305,4,83.21707
17673,2024-05-29,412,1,58.41196
17674,2024-07-06,359,3,93.48548
17675,2024-09-29,265,20,42.5216
17675,2024-09-29,41,7,64.57332
17676,2025-02-22,186,13,94.64095
17677,2024-11-25,425,18,88.18648
17678,2025-03-31,315,10,84.72553
17678,2025-03-31,206,7,57.43756
17679,2024-05-18,272,7,26.00364
17680,2024-10-15,362,19,81.95055
17681,2024-08-12,149,6,23.69718
17682,2025-01-04,78,17,16.55855
17683,2024-05-13,30,4,57.36751
17684,2025-02-19,70,7,13.74366
17685,2024-07-30,376,5,79.42526
17685,2024-07-30,259,4,12.30849
17686,2025-01-08,464,3,57.52252
17686,2025-01-08,22,5,48.88302
17687,2025-04-16,409,14,59.38377
17688,2025-04-28,65,14,69.40103
17688,2025-04-28,368,6,96.98659
17689,2024-07-24,259,11,48.24132
17690,2025-02-10,335,11,62.17101
17691,2024-04-30,286,12,86.90754
17692,2024-10-11,133,10,58.74996
17693,2025-02-08,236,11,13.0689
17693,2025-02-08,106,8,37.34045
17694,2024-07-10,428,19,96.06922
17695,2025-02-10,143,13,20.76431
17696,2024-06-24,157,16,30.34358
17697,2025-01-21,381,12,70.71199
17698,2025-02-24,200,1,67.51068
17699,2025-03-23,288,14,51.97089
17700,2024-12-09,98,8,76.71972
17701,2024-12-21,111,18,50.27704
17701,2024-12-21,343,8,45.24047
17702,2024-06-07,66,3,28.47701
17703,2024-12-28,497,5,97.55779
17703,2024-12-28,127,10,79.85652
17704,2024-12-16,477,10,62.1104
17704,2024-12-16,373,6,77.33953
17705,2024-07-28,476,9,33.00435
17706,2025-03-16,350,15,27.22018
17706,2025-03-16,384,2,18.44077
17707,2025-01-29,241,7,73.93348
17708,2024-07-15,391,10,15.8815
17708,2024-07-15,134,9,61.13802
17709,2024-08-25,67,14,78.11982
17710,2024-07-25,30,10,44.07271
17711,2025-01-25,112,3,35.02197
17711,2025-01-25,271,5,93.36242
17712,2025-02-20,281,16,15.0544
17713,2024-10-10,332,17,11.69371
17714,2025-02-09,121,6,92.50425
17715,2025-01-03,284,6,73.38467
17716,2024-05-20,438,18,31.96492
17717,2025-02-08,344,7,37.38204
17718,2024-10-01,82,6,37.83969
17719,2024-06-22,215,18,46.7645
17720,2024-12-26,420,1,48.06855
17721,2025-04-13,259,10,58.06671
17721,2025-04-13,356,6,24.24165
17722,2024-07-16,269,15,46.51137
17723,2024-05-01,139,19,99.60134
17723,2024-05-01,402,10,92.20851
17724,2025-04-30,424,10,60.28292
17725,2025-04-20,70,4,62.58465
17725,2025-04-20,413,9,92.63432
17726,2025-01-24,1,8,88.17381
17727,2024-08-11,129,2,82.42204
17728,2024-06-15,411,1,23.792
17729,2025-03-22,280,1,52.97759
17729,2025-03-22,310,9,21.34311
17730,2025-04-25,426,10,64.66637
17731,2024-10-23,190,5,90.92064
17732,2024-12-10,432,18,81.96733
17733,2024-07-15,310,11,60.51301
17733,2024-07-15,103,2,71.0456
17734,2025-03-13,247,17,68.59305
17734,2025-03-13,272,4,72.6042
17735,2024-11-07,365,11,50.03621
17736,2025-04-03,180,8,24.00937
17737,2025-03-12,56,9,71.11805
17738,2024-11-08,391,15,23.25894
17738,2024-11-08,118,1,24.36399
17739,2024-07-16,346,4,10.31048
17740,2025-03-07,25,20,65.23714
17740,2025-03-07,248,8,53.01721
17741,2024-04-30,98,6,92.02008
17741,2024-04-30,294,3,32.8669
17742,2025-03-16,211,11,97.29967
17743,2024-10-07,340,18,67.21185
17744,2024-09-03,321,11,62.76674
17744,2024-09-03,317,5,38.16048
17745,2024-07-31,199,5,62.03097
17746,2024-08-04,451,18,49.73259
17747,2024-07-24,419,5,49.41524
17748,2024-09-22,217,11,13.67453
17748,2024-09-22,50,8,70.42179
17749,2024-10-01,56,6,12.79914
17750,2024-09-09,8,1,46.48647
17751,2024-11-28,283,5,82.52461
17752,2024-09-13,363,1,24.59325
17753,2025-03-05,41,13,24.59978
17753,2025-03-05,469,2,94.7596
17754,2025-03-14,42,11,44.26915
17755,2025-03-07,44,4,24.05901
17756,2024-09-16,249,17,83.08964
17757,2024-12-16,46,13,84.41299
17758,2024-07-09,293,12,52.99777
17758,2024-07-09,316,7,65.8086
17759,2025-03-12,442,20,87.40504
17759,2025-03-12,191,3,58.31156
17760,2024-10-12,221,2,65.94567
17761,2024-07-23,274,4,15.7926
17762,2025-01-04,233,4,40.77088
17762,2025-01-04,112,6,76.06297
17763,2024-11-02,1,16,88.68836
17764,2024-07-06,304,16,36.51953
17765,2024-07-26,153,16,36.01871
17766,2024-10-19,414,14,79.5837
17767,2024-12-10,308,19,83.72542
17768,2024-11-30,418,12,87.20739
17769,2024-10-05,200,4,79.14299
17769,2024-10-05,434,9,29.98498
17770,2024-09-16,328,20,87.94623
17770,2024-09-16,294,1,89.32084
17771,2024-11-25,98,3,44.40679
17772,2024-05-13,238,10,77.42549
17773,2025-02-01,146,3,31.09326
17774,2025-01-11,198,19,51.99993
17775,2024-08-22,244,5,85.90366
17775,2024-08-22,33,5,86.37175
17776,2025-01-22,129,1,19.18399
17777,2024-07-03,338,2,33.89897
17778,2024-06-03,402,3,45.61555
17778,2024-06-03,291,9,54.79601
17779,2024-08-26,227,10,64.29232
17780,2025-01-12,321,4,75.27889
17781,2024-09-02,62,8,49.1334
17782,2024-10-27,472,15,65.64601
17783,2025-02-17,228,9,38.55959
17783,2025-02-17,458,9,85.83395
17784,2024-05-20,237,4,79.58878
17785,2024-07-11,404,14,40.06775
17786,2024-10-11,125,9,55.14051
17787,2024-06-25,166,9,19.44255
17788,2024-12-22,144,15,65.78968
17789,2024-11-11,306,2,52.82991
17790,2024-09-28,278,20,50.92218
17791,2024-10-24,302,8,32.88487
17792,2025-01-06,415,5,76.29574
17793,2024-07-29,393,11,92.43229
17793,2024-07-29,118,9,40.90157
17794,2025-02-11,430,17,91.80563
17794,2025-02-11,268,1,34.35803
17795,2024-11-05,132,19,71.8685
17795,2024-11-05,34,4,20.37592
17796,2024-08-09,54,18,61.5691
17796,2024-08-09,47,9,23.95816
17797,2024-09-21,102,13,92.19384
17798,2024-07-10,348,1,35.63469
17799,2025-02-03,42,10,63.7139
17800,2025-03-17,420,19,97.21215
17801,2024-11-11,274,14,31.01087
17801,2024-11-11,459,2,86.72926
17802,2025-01-30,436,16,43.35072
17803,2024-05-31,272,1,63.05884
17804,2024-10-03,479,5,77.42902
17805,2024-07-10,352,1,27.18904
17806,2024-11-14,427,20,87.85767
17806,2024-11-14,167,2,47.15021
17807,2025-03-13,313,5,74.05115
17807,2025-03-13,240,10,37.48594
17808,2024-08-09,273,9,75.86237
17809,2024-07-15,391,18,85.79387
17810,2025-04-10,175,18,39.1654
17810,2025-04-10,474,1,20.79135
17811,2024-06-30,368,17,19.69441
17812,2024-08-28,146,8,55.92723
17812,2024-08-28,489,5,81.10858
17813,2024-09-17,72,6,56.99074
17814,2024-12-20,337,11,38.34116
17815,2025-04-27,204,8,44.70485
17816,2025-03-14,428,14,54.84771
17817,2024-11-11,250,17,41.34985
17818,2024-08-19,22,7,13.86482
17819,2025-02-26,4,13,37.78349
17820,2025-02-06,171,2,51.1798
17820,2025-02-06,161,5,29.74216
17821,2024-07-08,396,20,35.91713
17821,2024-07-08,102,6,17.88753
17822,2025-02-19,58,7,50.08007
17823,2024-08-30,426,8,56.31806
17824,2024-08-24,67,13,42.87317
17825,2025-04-28,92,20,27.62297
17826,2024-09-24,205,15,34.36217
17827,2024-10-19,23,4,36.52557
17827,2024-10-19,61,5,76.69366
17828,2024-05-30,358,11,99.38837
17828,2024-05-30,153,9,44.853
17829,2024-12-15,219,1,55.82821
17829,2024-12-15,170,3,48.37414
17830,2024-05-06,204,17,81.19311
17831,2024-08-31,480,19,43.44646
17832,2025-03-09,176,10,75.78792
17833,2025-01-29,142,3,50.74096
17834,2025-04-07,389,17,77.93331
17835,2024-09-14,201,8,74.62283
17835,2024-09-14,454,2,26.09059
17836,2024-08-31,108,19,67.35366
17837,2025-02-10,295,12,74.28418
17838,2025-04-21,141,3,28.74477
17838,2025-04-21,350,10,89.40987
17839,2024-12-28,142,6,99.73478
17840,2025-01-15,492,2,31.24639
17840,2025-01-15,108,3,58.09236
17841,2025-03-25,459,1,87.53597
17841,2025-03-25,124,7,63.70436
17842,2025-04-21,127,7,45.58237
17843,2024-12-27,300,14,62.89542
17844,2024-11-27,126,19,59.17608
17845,2024-06-30,305,4,57.80923
17846,2024-10-02,246,3,80.79953
17847,2024-05-27,100,15,26.27112
17848,2024-05-11,62,9,99.16755
17848,2024-05-11,338,3,56.53956
17849,2024-08-15,446,14,76.50313
17850,2024-11-28,188,7,54.56528
17851,2024-07-04,376,5,21.04032
17852,2024-06-22,161,17,32.40329
17853,2024-05-06,348,3,80.79263
17853,2024-05-06,245,7,82.40971
17854,2024-09-12,449,13,53.33713
17854,2024-09-12,20,9,78.58377
17855,2024-07-15,129,15,18.62876
17856,2025-02-13,434,20,50.51387
17857,2024-10-13,73,18,23.55671
17857,2024-10-13,185,7,66.61742
17858,2024-05-22,214,14,80.52761
17859,2024-09-02,265,6,77.23704
17860,2025-01-26,299,16,16.19521
17860,2025-01-26,480,10,25.22614
17861,2024-06-23,43,15,25.07062
17862,2025-04-17,131,12,17.86514
17862,2025-04-17,103,6,65.06488
17863,2025-02-19,420,13,51.48342
17864,2024-07-26,30,4,21.14628
17865,2025-02-25,54,4,69.14097
17866,2024-11-20,71,17,71.32681
17866,2024-11-20,15,6,18.55818
17867,2025-01-10,367,20,16.32816
17868,2024-08-18,211,18,64.29413
17869,2025-03-10,331,3,87.30531
17870,2024-06-17,252,15,51.08997
17871,2025-03-17,78,20,55.3519
17872,2024-11-17,288,20,94.66706
17872,2024-11-17,141,8,59.38209
17873,2025-04-07,213,12,26.60759
17874,2025-04-21,418,6,55.6538
17875,2024-08-01,126,3,84.29287
17876,2025-02-05,68,19,48.55415
17877,2024-10-27,224,17,34.9248
17878,2024-10-22,151,5,83.342
17879,2025-03-14,269,5,82.3663
17880,2024-08-24,274,11,73.28782
17880,2024-08-24,208,9,82.37661
17881,2025-04-25,57,11,15.26409
17882,2024-11-26,103,12,83.63
17882,2024-11-26,71,8,38.4885
17883,2024-06-05,127,10,24.34168
17884,2025-02-27,83,14,91.66922
17885,2025-01-22,313,17,23.40593
17886,2024-06-03,59,19,52.37006
17887,2024-09-16,161,15,34.30317
17888,2025-04-29,480,18,86.6606
17889,2025-02-28,499,4,43.66783
17890,2024-06-28,417,10,72.2631
17891,2024-10-03,169,12,91.92244
17891,2024-10-03,64,7,18.63835
17892,2024-08-28,340,5,25.08742
17893,2025-03-14,93,10,57.61217
17894,2024-06-05,73,10,68.42897
17895,2025-02-18,201,6,30.06133
17896,2024-07-26,448,14,19.73458
17896,2024-07-26,22,3,10.81878
17897,2025-04-18,248,9,66.79038
17898,2025-04-23,198,18,36.88145
17898,2025-04-23,135,1,52.95654
17899,2024-05-15,408,18,58.28776
17900,2024-05-02,232,9,74.10357
17901,2025-01-17,124,3,92.78344
17902,2024-07-22,269,10,97.22809
17903,2024-10-22,37,5,19.82162
17903,2024-10-22,218,4,64.5451
17904,2024-09-29,485,3,94.99449
17905,2025-02-21,374,18,29.9604
17906,2024-07-01,422,13,87.5865
17906,2024-07-01,325,5,13.86565
17907,2025-04-28,496,13,71.91241
17908,2024-11-21,407,17,54.08023
17909,2024-08-25,257,2,71.64022
17910,2024-11-14,293,3,32.31405
17911,2024-11-05,472,12,79.64608
17912,2024-08-28,348,19,66.96834
17912,2024-08-28,408,4,49.41092
17913,2024-12-25,268,18,70.76084
17914,2024-12-03,442,15,12.7438
17915,2024-07-24,93,10,61.75307
17916,2024-06-09,126,19,44.86653
17917,2024-07-23,465,16,66.45556
17918,2024-07-19,329,10,33.08488
17919,2025-01-18,181,13,15.15679
17919,2025-01-18,202,1,38.63001
17920,2024-11-14,302,5,99.86701
17920,2024-11-14,381,5,56.69568
17921,2024-10-24,146,10,52.77419
17922,2024-05-11,79,17,81.23912
17922,2024-05-11,26,10,69.22232
17923,2024-10-06,361,15,44.29142
17924,2024-07-19,166,16,88.54813
17925,2024-09-27,56,19,47.45708
17926,2025-01-06,197,19,58.27773
17926,2025-01-06,18,10,51.53436
17927,2024-07-23,371,3,62.96163
17927,2024-07-23,242,3,95.93486
17928,2024-08-27,404,20,47.34615
17928,2024-08-27,104,7,83.28199
17929,2024-07-12,108,13,77.80636
17930,2025-03-28,68,10,49.02318
17931,2024-10-09,291,3,22.37996
17931,2024-10-09,438,9,70.05553
17932,2024-06-11,399,12,46.87928
17933,2024-12-16,303,1,33.12454
17934,2024-09-06,470,11,61.77368
17934,2024-09-06,252,2,62.68294
17935,2024-08-08,48,2,30.06124
17936,2024-05-20,57,7,38.28675
17937,2024-12-29,346,8,46.98823
17938,2024-09-01,28,19,12.5154
17939,2025-04-26,377,2,22.04397
17939,2025-04-26,355,5,46.49762
17940,2025-02-01,358,3,17.52556
17941,2024-11-02,189,17,52.92584
17941,2024-11-02,351,7,16.92232
17942,2024-12-02,120,11,35.89826
17942,2024-12-02,407,7,80.86163
17943,2025-02-22,446,11,43.95338
17943,2025-02-22,141,8,88.6269
17944,2024-05-15,22,4,73.90875
17944,2024-05-15,366,4,54.42971
17945,2025-04-24,124,14,43.19517
17946,2024-06-03,15,4,78.08617
17946,2024-06-03,159,5,45.83646
17947,2025-01-24,475,2,38.06769
17948,2024-07-22,17,15,53.17464
17949,2024-10-19,11,16,80.90516
17949,2024-10-19,363,4,61.57281
17950,2024-09-20,46,6,95.18831
17951,2025-02-03,383,9,41.09445
17952,2024-10-31,339,13,62.56062
17952,2024-10-31,461,8,24.17331
17953,2024-12-02,372,16,77.96227
17954,2024-08-26,53,10,34.32513
17955,2024-06-16,393,3,22.86264
17956,2024-07-05,50,12,34.11984
17957,2024-05-04,466,6,45.78294
17958,2025-01-25,346,1,72.78632
17959,2024-06-22,217,1,31.67763
17959,2024-06-22,223,10,50.4236
17960,2024-11-09,454,19,52.38561
17961,2025-03-16,259,1,10.73631
17962,2024-11-15,89,14,72.62429
17963,2024-10-13,150,7,69.47447
17964,2024-09-10,371,7,12.551
17964,2024-09-10,237,9,23.20797
17965,2024-09-11,262,2,41.08784
17966,2024-12-26,139,1,23.6761
17967,2024-10-19,50,18,93.51578
17968,2024-09-12,403,19,41.33924
17969,2024-11-27,282,7,56.3305
17970,2025-03-18,350,17,15.24666
17970,2025-03-18,135,9,73.90032
17971,2024-07-16,259,8,26.67785
17971,2024-07-16,58,7,35.64616
17972,2024-10-12,363,20,51.8485
17973,2025-01-10,312,4,45.22142
17974,2024-09-15,458,3,73.85364
